ip.id,tcp.time_relative
0x6879,25.234160000
0x687a,25.248129000
0x687b,25.258137000
0x687c,25.269845000
0x687d,25.282420000
0x687e,25.295115000
0x687f,25.306791000
0x6880,25.320105000
0x6881,25.333605000
0x6883,25.342690000
0x6884,25.355903000
0x6885,25.367217000
0x6886,25.378868000
0x6887,25.391180000
0x6888,25.403305000
0x6889,25.416476000
0x688a,25.427400000
0x688b,25.440744000
0x688c,25.451590000
0x688d,25.466660000
0x688e,25.476042000
0x688f,25.490785000
0x6890,25.500696000
0x6891,25.514189000
0x6892,25.525039000
0x6893,25.536591000
0x6894,25.548595000
0x6895,25.560937000
0x6896,25.575534000
0x6897,25.585402000
0x6898,25.596956000
0x6899,25.611023000
0x689a,25.621712000
0x689b,25.633458000
