ip.id,tcp.time_relative
0x677e,23.235933000
0x677f,23.251478000
0x6780,23.274091000
0x6781,23.274092000
0x6782,23.296229000
0x6783,23.296231000
0x6784,23.320843000
0x6785,23.320844000
0x6786,23.345619000
0x6787,23.345620000
0x6788,23.345654000
0x6789,23.358901000
0x678a,23.380987000
0x678b,23.380989000
0x678c,23.405538000
0x678d,23.405539000
0x678e,23.430448000
0x678f,23.430449000
0x6790,23.454636000
0x6791,23.454637000
0x6792,23.477889000
0x6793,23.477890000
0x6794,23.502437000
0x6795,23.502438000
0x6796,23.526186000
0x6797,23.526187000
0x6798,23.551883000
0x6799,23.551884000
0x679a,23.551907000
0x679b,23.574675000
0x679c,23.574676000
0x679d,23.598655000
0x679e,23.598656000
0x679f,23.622455000
0x67a0,23.622456000
0x67a1,23.647753000
0x67a2,23.647754000
0x67a3,23.672742000
0x67a4,23.672744000
0x67a5,23.684089000
0x67a6,23.694813000
0x67a7,23.734049000
0x67a8,23.748899000
0x67a9,23.758164000
0x67aa,23.773067000
0x67ab,23.780915000
0x67ac,23.805878000
0x67ad,23.805880000
0x67ae,23.829394000
0x67af,23.829396000
0x67b0,23.853551000
0x67b1,23.853556000
0x67b2,23.853605000
0x67b3,23.877632000
0x67b4,23.877633000
0x67b5,23.902047000
0x67b6,23.902049000
0x67b7,23.926089000
0x67b8,23.926090000
0x67b9,23.950789000
0x67ba,23.950790000
0x67bb,23.963101000
0x67bc,23.986949000
0x67bd,23.986950000
0x67be,24.011798000
0x67bf,24.011799000
0x67c0,24.011848000
0x67c1,24.036089000
0x67c2,24.036090000
0x67c3,24.059268000
0x67c4,24.059269000
0x67c5,24.075470000
0x67c6,24.095951000
0x67c7,24.095955000
0x67c8,24.130724000
0x67c9,24.130724000
0x67ca,24.130739000
0x67cb,24.156540000
0x67cc,24.156540000
0x67cd,24.179407000
0x67ce,24.179407000
0x67cf,24.193160000
0x67d0,24.217379000
0x67d1,24.231937000
0x67d2,24.253792000
0x67d3,24.253796000
0x67d4,24.253797000
0x67d5,24.265247000
0x67d6,24.276103000
0x67d7,24.296355000
0x67d8,24.315371000
0x67d9,24.315371000
0x67da,24.336604000
0x67db,24.336605000
0x67dc,24.336632000
0x67dd,24.361707000
0x67de,24.361709000
0x67df,24.376935000
0x67e0,24.398132000
0x67e1,24.398133000
0x67e2,24.423890000
0x67e3,24.423892000
0x67e4,24.436832000
0x67e5,24.459051000
0x67e6,24.459052000
0x67e7,24.470807000
0x67e8,24.495895000
0x67e9,24.495896000
0x67ea,24.520312000
0x67eb,24.520313000
0x67ec,24.556397000
0x67ed,24.556398000
0x67ee,24.556402000
0x67ef,24.556403000
0x67f0,24.570256000
0x67f1,24.592507000
0x67f2,24.592508000
0x67f3,24.617240000
0x67f4,24.617242000
0x67f5,24.640987000
0x67f6,24.640988000
0x67f7,24.665908000
0x67f8,24.665909000
0x67f9,24.680055000
0x67fa,24.701825000
0x67fb,24.701827000
0x67fc,24.739722000
0x67fd,24.739723000
0x67fe,24.739956000
0x67ff,24.763552000
0x6800,24.763553000
0x6801,24.796954000
0x6802,24.796955000
0x6803,24.796971000
0x6804,24.817885000
0x6805,24.817886000
0x6806,24.837833000
0x6807,24.837833000
0x6808,24.861312000
0x6809,24.882106000
0x680a,24.882108000
0x680b,24.898729000
0x680c,24.898733000
0x680d,24.909242000
0x680e,24.931197000
0x680f,24.931198000
0x6810,24.931223000
0x6811,24.957160000
0x6812,24.957161000
0x6813,24.974891000
0x6814,24.997619000
0x6815,24.997620000
0x6816,25.019840000
0x6817,25.019841000
0x6818,25.032079000
0x6819,25.052938000
0x681a,25.052939000
0x681b,25.069018000
0x681c,25.090217000
0x681d,25.090218000
0x681e,25.101965000
0x681f,25.101966000
0x6820,25.125293000
0x6821,25.125294000
0x6822,25.148705000
0x6823,25.148705000
0x6824,25.160707000
0x6825,25.185633000
0x6826,25.185634000
0x6827,25.201310000
0x6828,25.223023000
0x6829,25.223024000
0x682a,25.247854000
0x682b,25.247855000
0x682c,25.271325000
0x682d,25.271327000
0x682e,25.294980000
0x682f,25.294981000
0x6830,25.308888000
0x6831,25.330980000
0x6832,25.330981000
0x6833,25.331015000
0x6834,25.345844000
0x6835,25.367987000
0x6836,25.367989000
0x6837,25.393127000
0x6838,25.393128000
0x6839,25.406320000
0x683a,25.416697000
0x683b,25.442842000
0x683c,25.454955000
0x683d,25.491052000
0x683e,25.502727000
0x683f,25.515267000
0x6840,25.526242000
0x6841,25.549930000
0x6842,25.549933000
0x6843,25.573405000
0x6844,25.573407000
0x6845,25.598112000
0x6846,25.598113000
0x6847,25.598159000
0x6848,25.622922000
0x6849,25.622924000
0x684a,25.637344000
0x684b,25.659348000
0x684c,25.659349000
0x684d,25.683011000
0x684e,25.683012000
0x684f,25.707640000
0x6850,25.707641000
0x6851,25.707661000
0x6852,25.723077000
0x6853,25.745059000
0x6854,25.745060000
0x6855,25.757336000
0x6856,25.778741000
0x6857,25.778741000
0x6858,25.804971000
0x6859,25.804972000
0x685a,25.828349000
0x685b,25.828350000
0x685c,25.851944000
0x685d,25.851945000
0x685e,25.877854000
0x685f,25.877855000
0x6860,25.890569000
0x6861,25.913214000
0x6862,25.913216000
0x6863,25.937854000
0x6864,25.937855000
0x6865,25.937884000
0x6866,25.961865000
0x6867,25.961866000
0x6868,25.986269000
0x6869,25.986270000
0x686a,26.010196000
